CodeCommune;Code Région;Code Département;Commune;Région;Département;CodePostale;CodePostaleCorrigé;CodePostaleCorrigé;test
38387;84;38;SAINT GEOIRS;AUVERGNE RHONE ALPES;ISERE;38590;38590;38590;'38590
38388;84;38;SAINT GEORGES DE COMMIERS;AUVERGNE RHONE ALPES;ISERE;38450;38450;38450;'38450
38389;84;38;SAINT GEORGES D ESPERANCHE;AUVERGNE RHONE ALPES;ISERE;38790;38790;38790;'38790
38390;84;38;SAINT GERVAIS;AUVERGNE RHONE ALPES;ISERE;38470;38470;38470;'38470
38391;84;38;SAINT GUILLAUME;AUVERGNE RHONE ALPES;ISERE;38650;38650;38650;'38650
38392;84;38;SAINT HILAIRE DE BRENS;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38393;84;38;SAINT HILAIRE DE LA COTE;AUVERGNE RHONE ALPES;ISERE;38260;38260;38260;'38260
38394;84;38;SAINT HILAIRE DU ROSIER;AUVERGNE RHONE ALPES;ISERE;38840;38840;38840;'38840
38395;84;38;PLATEAU DES PETITES ROCHES;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38395;;;SAINT HILAIRE;#N/A;#N/A;38660;38660;38660;'38660
38396;84;38;SAINT HONORE;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38397;84;38;SAINT ISMIER;AUVERGNE RHONE ALPES;ISERE;38330;38330;38330;'38330
38398;84;38;SAINT JEAN D AVELANNE;AUVERGNE RHONE ALPES;ISERE;38480;38480;38480;'38480
38399;84;38;SAINT JEAN DE BOURNAY;AUVERGNE RHONE ALPES;ISERE;38440;38440;38440;'38440
38400;84;38;SAINT JEAN DE MOIRANS;AUVERGNE RHONE ALPES;ISERE;38430;38430;38430;'38430
38401;84;38;SAINT JEAN DE SOUDAIN;AUVERGNE RHONE ALPES;ISERE;38110;38110;38110;'38110
38402;84;38;SAINT JEAN DE VAULX;AUVERGNE RHONE ALPES;ISERE;38220;38220;38220;'38220
38403;84;38;SAINT JEAN D HERANS;AUVERGNE RHONE ALPES;ISERE;38710;38710;38710;'38710
38404;84;38;SAINT JEAN LE VIEUX;AUVERGNE RHONE ALPES;ISERE;38420;38420;38420;'38420
38405;84;38;SAINT JOSEPH DE RIVIERE;AUVERGNE RHONE ALPES;ISERE;38134;38134;38134;'38134
38406;84;38;SAINT JULIEN DE L HERMS;AUVERGNE RHONE ALPES;ISERE;38122;38122;38122;'38122
38407;84;38;SURE EN CHARTREUSE;AUVERGNE RHONE ALPES;ISERE;38134;38134;38134;'38134
38408;84;38;SAINT JUST CHALEYSSIN;AUVERGNE RHONE ALPES;ISERE;38540;38540;38540;'38540
38409;84;38;SAINT JUST DE CLAIX;AUVERGNE RHONE ALPES;ISERE;38680;38680;38680;'38680
38410;84;38;SAINT LATTIER;AUVERGNE RHONE ALPES;ISERE;38840;38840;38840;'38840
38412;84;38;SAINT LAURENT DU PONT;AUVERGNE RHONE ALPES;ISERE;38380;38380;38380;'38380
38413;84;38;SAINT LAURENT EN BEAUMONT;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38414;84;38;SAINTE LUCE;AUVERGNE RHONE ALPES;ISERE;38970;38970;38970;'38970
38415;84;38;SAINT MARCEL BEL ACCUEIL;AUVERGNE RHONE ALPES;ISERE;38080;38080;38080;'38080
38416;84;38;SAINT MARCELLIN;AUVERGNE RHONE ALPES;ISERE;38160;38160;38160;'38160
38417;84;38;SAINTE MARIE D ALLOIX;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38418;84;38;SAINTE MARIE DU MONT;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38419;84;38;SAINT MARTIN DE CLELLES;AUVERGNE RHONE ALPES;ISERE;38930;38930;38930;'38930
38420;84;38;SAINT MARTIN DE VAULSERRE;AUVERGNE RHONE ALPES;ISERE;38480;38480;38480;'38480
38421;84;38;SAINT MARTIN D HERES;AUVERGNE RHONE ALPES;ISERE;38400;38400;38400;'38400
38422;84;38;SAINT MARTIN D URIAGE;AUVERGNE RHONE ALPES;ISERE;38410;38410;38410;'38410
38423;84;38;SAINT MARTIN LE VINOUX;AUVERGNE RHONE ALPES;ISERE;38950;38950;38950;'38950
38424;84;38;SAINT MAURICE EN TRIEVES;AUVERGNE RHONE ALPES;ISERE;38930;38930;38930;'38930
38425;84;38;SAINT MAURICE L EXIL;AUVERGNE RHONE ALPES;ISERE;38550;38550;38550;'38550
38426;84;38;SAINT MAXIMIN;AUVERGNE RHONE ALPES;ISERE;38530;38530;38530;'38530
38427;84;38;SAINT MICHEL DE SAINT GEOIRS;AUVERGNE RHONE ALPES;ISERE;38590;38590;38590;'38590
38428;84;38;SAINT MICHEL EN BEAUMONT;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38429;84;38;SAINT MICHEL LES PORTES;AUVERGNE RHONE ALPES;ISERE;38650;38650;38650;'38650
38430;84;38;SAINT MURY MONTEYMOND;AUVERGNE RHONE ALPES;ISERE;38190;38190;38190;'38190
38431;84;38;SAINT NAZAIRE LES EYMES;AUVERGNE RHONE ALPES;ISERE;38330;38330;38330;'38330
38432;84;38;SAINT NICOLAS DE MACHERIN;AUVERGNE RHONE ALPES;ISERE;38500;38500;38500;'38500
38433;84;38;SAINT NIZIER DU MOUCHEROTTE;AUVERGNE RHONE ALPES;ISERE;38250;38250;38250;'38250
38434;84;38;SAINT ONDRAS;AUVERGNE RHONE ALPES;ISERE;38490;38490;38490;'38490
38435;;;SAINT PANCRASSE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
38436;84;38;SAINT PAUL DE VARCES;AUVERGNE RHONE ALPES;ISERE;38760;38760;38760;'38760
38437;84;38;SAINT PAUL D IZEAUX;AUVERGNE RHONE ALPES;ISERE;38140;38140;38140;'38140
38438;84;38;SAINT PAUL LES MONESTIER;AUVERGNE RHONE ALPES;ISERE;38650;38650;38650;'38650
38439;84;38;CRETS EN BELLEDONNE;AUVERGNE RHONE ALPES;ISERE;38830;38830;38830;'38830
38440;84;38;SAINT PIERRE DE BRESSIEUX;AUVERGNE RHONE ALPES;ISERE;38870;38870;38870;'38870
38442;84;38;SAINT PIERRE DE CHARTREUSE;AUVERGNE RHONE ALPES;ISERE;38380;38380;38380;'38380
38443;84;38;SAINT PIERRE DE CHERENNES;AUVERGNE RHONE ALPES;ISERE;38160;38160;38160;'38160
38444;84;38;SAINT PIERRE DE MEAROZ;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38445;84;38;SAINT PIERRE DE MESAGE;AUVERGNE RHONE ALPES;ISERE;38220;38220;38220;'38220
38446;84;38;SAINT PIERRE D ENTREMONT;AUVERGNE RHONE ALPES;ISERE;38380;38380;38380;'38380
38448;84;38;SAINT PRIM;AUVERGNE RHONE ALPES;ISERE;38370;38370;38370;'38370
38449;84;38;SAINT QUENTIN FALLAVIER;AUVERGNE RHONE ALPES;ISERE;38070;38070;38070;'38070
38450;84;38;SAINT QUENTIN SUR ISERE;AUVERGNE RHONE ALPES;ISERE;38210;38210;38210;'38210
38451;84;38;SAINT ROMAIN DE JALIONAS;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38452;84;38;SAINT ROMAIN DE SURIEU;AUVERGNE RHONE ALPES;ISERE;38150;38150;38150;'38150
38453;84;38;SAINT ROMANS;AUVERGNE RHONE ALPES;ISERE;38160;38160;38160;'38160
38454;84;38;SAINT SAUVEUR;AUVERGNE RHONE ALPES;ISERE;38160;38160;38160;'38160
38455;84;38;SAINT SAVIN;AUVERGNE RHONE ALPES;ISERE;38300;38300;38300;'38300
38456;84;38;CHATEL EN TRIEVES;AUVERGNE RHONE ALPES;ISERE;38710;38710;38710;'38710
38456;;;SAINT SEBASTIEN;#N/A;#N/A;38710;38710;38710;'38710
38457;84;38;SAINT SIMEON DE BRESSIEUX;AUVERGNE RHONE ALPES;ISERE;38870;38870;38870;'38870
38458;84;38;SAINT SORLIN DE MORESTEL;AUVERGNE RHONE ALPES;ISERE;38510;38510;38510;'38510
38459;84;38;SAINT SORLIN DE VIENNE;AUVERGNE RHONE ALPES;ISERE;38200;38200;38200;'38200
38460;84;38;SAINT SULPICE DES RIVOIRES;AUVERGNE RHONE ALPES;ISERE;38620;38620;38620;'38620
38462;84;38;SAINT THEOFFREY;AUVERGNE RHONE ALPES;ISERE;38119;38119;38119;'38119
38463;84;38;SAINT VERAND;AUVERGNE RHONE ALPES;ISERE;38160;38160;38160;'38160
38464;84;38;SAINT VICTOR DE CESSIEU;AUVERGNE RHONE ALPES;ISERE;38110;38110;38110;'38110
38465;84;38;SAINT VICTOR DE MORESTEL;AUVERGNE RHONE ALPES;ISERE;38510;38510;38510;'38510
38466;84;38;SAINT VINCENT DE MERCUZE;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38467;84;38;SALAGNON;AUVERGNE RHONE ALPES;ISERE;38890;38890;38890;'38890
38468;84;38;SALAISE SUR SANNE;AUVERGNE RHONE ALPES;ISERE;38150;38150;38150;'38150
38469;84;38;SALETTE FALLAVAUX;AUVERGNE RHONE ALPES;ISERE;38970;38970;38970;'38970
38470;84;38;SALLE EN BEAUMONT;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38471;84;38;SAPPEY EN CHARTREUSE;AUVERGNE RHONE ALPES;ISERE;38700;38700;38700;'38700
38472;84;38;SARCENAS;AUVERGNE RHONE ALPES;ISERE;38700;38700;38700;'38700
38473;84;38;SARDIEU;AUVERGNE RHONE ALPES;ISERE;38260;38260;38260;'38260
38474;84;38;SASSENAGE;AUVERGNE RHONE ALPES;ISERE;38360;38360;38360;'38360
38475;84;38;SATOLAS ET BONCE;AUVERGNE RHONE ALPES;ISERE;38290;38290;38290;'38290
38476;84;38;SAVAS MEPIN;AUVERGNE RHONE ALPES;ISERE;38440;38440;38440;'38440
38478;84;38;SECHILIENNE;AUVERGNE RHONE ALPES;ISERE;38220;38220;38220;'38220
38479;84;38;PORTE DES BONNEVAUX;AUVERGNE RHONE ALPES;ISERE;38260;38260;38260;'38260
38479;;;SEMONS;#N/A;#N/A;38260;38260;38260;'38260
38480;84;38;SEPTEME;AUVERGNE RHONE ALPES;ISERE;38780;38780;38780;'38780
38481;84;38;SEREZIN DE LA TOUR;AUVERGNE RHONE ALPES;ISERE;38300;38300;38300;'38300
38483;84;38;SERMERIEU;AUVERGNE RHONE ALPES;ISERE;38510;38510;38510;'38510
38484;84;38;SERPAIZE;AUVERGNE RHONE ALPES;ISERE;38200;38200;38200;'38200
38485;84;38;SEYSSINET PARISET;AUVERGNE RHONE ALPES;ISERE;38170;38170;38170;'38170
38486;84;38;SEYSSINS;AUVERGNE RHONE ALPES;ISERE;38180;38180;38180;'38180
38487;84;38;SEYSSUEL;AUVERGNE RHONE ALPES;ISERE;38200;38200;38200;'38200
38488;84;38;SICCIEU SAINT JULIEN ET CARISIEU;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38489;84;38;SIEVOZ;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38490;84;38;SILLANS;AUVERGNE RHONE ALPES;ISERE;38590;38590;38590;'38590
38492;84;38;SINARD;AUVERGNE RHONE ALPES;ISERE;38650;38650;38650;'38650
38494;84;38;SOLEYMIEU;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38495;84;38;SONE;AUVERGNE RHONE ALPES;ISERE;38840;38840;38840;'38840
38496;84;38;SONNAY;AUVERGNE RHONE ALPES;ISERE;38150;38150;38150;'38150
38497;84;38;SOUSVILLE;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38498;84;38;SUCCIEU;AUVERGNE RHONE ALPES;ISERE;38300;38300;38300;'38300
38499;84;38;SUSVILLE;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38500;84;38;TECHE;AUVERGNE RHONE ALPES;ISERE;38470;38470;38470;'38470
38501;84;38;TENCIN;AUVERGNE RHONE ALPES;ISERE;38570;38570;38570;'38570
38503;84;38;TERRASSE;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38504;84;38;THEYS;AUVERGNE RHONE ALPES;ISERE;38570;38570;38570;'38570
38505;84;38;THODURE;AUVERGNE RHONE ALPES;ISERE;38260;38260;38260;'38260
38507;84;38;TIGNIEU JAMEYZIEU;AUVERGNE RHONE ALPES;ISERE;38230;38230;38230;'38230
38508;84;38;TORCHEFELON;AUVERGNE RHONE ALPES;ISERE;38690;38690;38690;'38690
38509;84;38;TOUR DU PIN;AUVERGNE RHONE ALPES;ISERE;38110;38110;38110;'38110
38511;84;38;TOUVET;AUVERGNE RHONE ALPES;ISERE;38660;38660;38660;'38660
38512;84;38;TRAMOLE;AUVERGNE RHONE ALPES;ISERE;38300;38300;38300;'38300
38513;84;38;TREFFORT;AUVERGNE RHONE ALPES;ISERE;38650;38650;38650;'38650
38514;84;38;TREMINIS;AUVERGNE RHONE ALPES;ISERE;38710;38710;38710;'38710
38515;84;38;TREPT;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38516;84;38;TRONCHE;AUVERGNE RHONE ALPES;ISERE;38700;38700;38700;'38700
38517;84;38;TULLINS;AUVERGNE RHONE ALPES;ISERE;38210;38210;38210;'38210
38518;84;38;VALBONNAIS;AUVERGNE RHONE ALPES;ISERE;38740;38740;38740;'38740
38519;84;38;VALENCIN;AUVERGNE RHONE ALPES;ISERE;38540;38540;38540;'38540
38520;84;38;VALENCOGNE;AUVERGNE RHONE ALPES;ISERE;38730;38730;38730;'38730
38521;84;38;VALETTE;AUVERGNE RHONE ALPES;ISERE;38350;38350;38350;'38350
38522;84;38;VALJOUFFREY;AUVERGNE RHONE ALPES;ISERE;38740;38740;38740;'38740
38523;84;38;VARACIEUX;AUVERGNE RHONE ALPES;ISERE;38470;38470;38470;'38470
38524;84;38;VARCES ALLIERES ET RISSET;AUVERGNE RHONE ALPES;ISERE;38760;38760;38760;'38760
38525;84;38;VASSELIN;AUVERGNE RHONE ALPES;ISERE;38890;38890;38890;'38890
38526;84;38;VATILIEU;AUVERGNE RHONE ALPES;ISERE;38470;38470;38470;'38470
38527;84;38;VAUJANY;AUVERGNE RHONE ALPES;ISERE;38114;38114;38114;'38114
38528;84;38;VAULNAVEYS LE BAS;AUVERGNE RHONE ALPES;ISERE;38410;38410;38410;'38410
38529;84;38;VAULNAVEYS LE HAUT;AUVERGNE RHONE ALPES;ISERE;38410;38410;38410;'38410
38530;84;38;VAULX MILIEU;AUVERGNE RHONE ALPES;ISERE;38090;38090;38090;'38090
38531;84;38;VELANNE;AUVERGNE RHONE ALPES;ISERE;38620;38620;38620;'38620
38532;84;38;VENERIEU;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38533;84;38;VENON;AUVERGNE RHONE ALPES;ISERE;38610;38610;38610;'38610
38534;;;VENOSC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
38535;84;38;VERNAS;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38536;84;38;VERNIOZ;AUVERGNE RHONE ALPES;ISERE;38150;38150;38150;'38150
38537;84;38;VERPILLIERE;AUVERGNE RHONE ALPES;ISERE;38290;38290;38290;'38290
38538;84;38;VERSOUD;AUVERGNE RHONE ALPES;ISERE;38420;38420;38420;'38420
38539;84;38;VERTRIEU;AUVERGNE RHONE ALPES;ISERE;38390;38390;38390;'38390
38540;84;38;VEUREY VOROIZE;AUVERGNE RHONE ALPES;ISERE;38113;38113;38113;'38113
38541;;;VEYRINS THUELLIN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
38542;84;38;VEYSSILIEU;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38543;84;38;VEZERONCE CURTIN;AUVERGNE RHONE ALPES;ISERE;38510;38510;38510;'38510
38544;84;38;VIENNE;AUVERGNE RHONE ALPES;ISERE;38200;38200;38200;'38200
38545;84;38;VIF;AUVERGNE RHONE ALPES;ISERE;38450;38450;38450;'38450
38546;84;38;VIGNIEU;AUVERGNE RHONE ALPES;ISERE;38890;38890;38890;'38890
38547;84;38;VILLARD BONNOT;AUVERGNE RHONE ALPES;ISERE;38190;38190;38190;'38190
38548;84;38;VILLARD DE LANS;AUVERGNE RHONE ALPES;ISERE;38250;38250;38250;'38250
38549;84;38;VILLARD NOTRE DAME;AUVERGNE RHONE ALPES;ISERE;38520;38520;38520;'38520
38550;84;38;VILLARD RECULAS;AUVERGNE RHONE ALPES;ISERE;38114;38114;38114;'38114
38551;84;38;VILLARD REYMOND;AUVERGNE RHONE ALPES;ISERE;38520;38520;38520;'38520
38552;84;38;VILLARD SAINT CHRISTOPHE;AUVERGNE RHONE ALPES;ISERE;38119;38119;38119;'38119
38553;84;38;VILLEFONTAINE;AUVERGNE RHONE ALPES;ISERE;38090;38090;38090;'38090
38554;84;38;VILLEMOIRIEU;AUVERGNE RHONE ALPES;ISERE;38460;38460;38460;'38460
38555;84;38;VILLENEUVE DE MARC;AUVERGNE RHONE ALPES;ISERE;38440;38440;38440;'38440
38556;84;38;VILLE SOUS ANJOU;AUVERGNE RHONE ALPES;ISERE;38150;38150;38150;'38150
38557;84;38;VILLETTE D ANTHON;AUVERGNE RHONE ALPES;ISERE;38280;38280;38280;'38280
38558;84;38;VILLETTE DE VIENNE;AUVERGNE RHONE ALPES;ISERE;38200;38200;38200;'38200
38559;84;38;VINAY;AUVERGNE RHONE ALPES;ISERE;38470;38470;38470;'38470
38560;84;38;VAL DE VIRIEU;AUVERGNE RHONE ALPES;ISERE;38730;38730;38730;'38730
38561;84;38;VIRIVILLE;AUVERGNE RHONE ALPES;ISERE;38980;38980;38980;'38980
38562;84;38;VIZILLE;AUVERGNE RHONE ALPES;ISERE;38220;38220;38220;'38220
38563;84;38;VOIRON;AUVERGNE RHONE ALPES;ISERE;38500;38500;38500;'38500
38564;84;38;VOISSANT;AUVERGNE RHONE ALPES;ISERE;38620;38620;38620;'38620
38565;84;38;VOREPPE;AUVERGNE RHONE ALPES;ISERE;38340;38340;38340;'38340
38566;84;38;VOUREY;AUVERGNE RHONE ALPES;ISERE;38210;38210;38210;'38210
38567;84;38;CHAMROUSSE;AUVERGNE RHONE ALPES;ISERE;38410;38410;38410;'38410
39001;27;39;ABERGEMENT LA RONCE;BOURGOGNE FRANCHE COMTE;JURA;39500;39500;39500;'39500
39002;27;39;ABERGEMENT LE GRAND;BOURGOGNE FRANCHE COMTE;JURA;39600;39600;39600;'39600
39003;27;39;ABERGEMENT LE PETIT;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39004;27;39;ABERGEMENT LES THESY;BOURGOGNE FRANCHE COMTE;JURA;39110;39110;39110;'39110
39005;;;ABERGEMENT SAINT JEAN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
39006;27;39;AIGLEPIERRE;BOURGOGNE FRANCHE COMTE;JURA;39110;39110;39110;'39110
39007;27;39;ALIEZE;BOURGOGNE FRANCHE COMTE;JURA;39270;39270;39270;'39270
39008;27;39;AMANGE;BOURGOGNE FRANCHE COMTE;JURA;39700;39700;39700;'39700
39009;27;39;ANDELOT EN MONTAGNE;BOURGOGNE FRANCHE COMTE;JURA;39110;39110;39110;'39110
39010;27;39;ANDELOT MORVAL;BOURGOGNE FRANCHE COMTE;JURA;39320;39320;39320;'39320
39011;27;39;ANNOIRE;BOURGOGNE FRANCHE COMTE;JURA;39120;39120;39120;'39120
39012;;;ANTORPE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
39013;27;39;ARBOIS;BOURGOGNE FRANCHE COMTE;JURA;39600;39600;39600;'39600
39014;27;39;ARCHELANGE;BOURGOGNE FRANCHE COMTE;JURA;39290;39290;39290;'39290
39015;27;39;ARDON;BOURGOGNE FRANCHE COMTE;JURA;39300;39300;39300;'39300
39016;27;39;ARINTHOD;BOURGOGNE FRANCHE COMTE;JURA;39240;39240;39240;'39240
39017;27;39;ARLAY;BOURGOGNE FRANCHE COMTE;JURA;39210;39210;39210;'39210
39018;27;39;AROMAS;BOURGOGNE FRANCHE COMTE;JURA;39240;39240;39240;'39240
39018;;;AROMAS;#N/A;#N/A;39240;39240;39240;'39240
39019;27;39;ARSURES;BOURGOGNE FRANCHE COMTE;JURA;39600;39600;39600;'39600
39020;27;39;ARSURE ARSURETTE;BOURGOGNE FRANCHE COMTE;JURA;39250;39250;39250;'39250
39021;27;39;CHAILLEUSE;BOURGOGNE FRANCHE COMTE;JURA;39270;39270;39270;'39270
39022;27;39;ASNANS BEAUVOISIN;BOURGOGNE FRANCHE COMTE;JURA;39120;39120;39120;'39120
39024;27;39;AUDELANGE;BOURGOGNE FRANCHE COMTE;JURA;39700;39700;39700;'39700
39025;27;39;AUGEA;BOURGOGNE FRANCHE COMTE;JURA;39190;39190;39190;'39190
39026;27;39;AUGERANS;BOURGOGNE FRANCHE COMTE;JURA;39380;39380;39380;'39380
39027;27;39;AUGISEY;BOURGOGNE FRANCHE COMTE;JURA;39270;39270;39270;'39270
39028;27;39;AUMONT;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39029;27;39;AUMUR;BOURGOGNE FRANCHE COMTE;JURA;39410;39410;39410;'39410
39030;27;39;AUTHUME;BOURGOGNE FRANCHE COMTE;JURA;39100;39100;39100;'39100
39031;27;39;AUXANGE;BOURGOGNE FRANCHE COMTE;JURA;39700;39700;39700;'39700
39032;27;39;AVIGNON LES SAINT CLAUDE;BOURGOGNE FRANCHE COMTE;JURA;39200;39200;39200;'39200
39034;27;39;BALAISEAUX;BOURGOGNE FRANCHE COMTE;JURA;39120;39120;39120;'39120
39035;27;39;BALANOD;BOURGOGNE FRANCHE COMTE;JURA;39160;39160;39160;'39160
39037;27;39;BANS;BOURGOGNE FRANCHE COMTE;JURA;39380;39380;39380;'39380
39038;27;39;BARESIA SUR L AIN;BOURGOGNE FRANCHE COMTE;JURA;39130;39130;39130;'39130
39039;27;39;BARRE;BOURGOGNE FRANCHE COMTE;JURA;39700;39700;39700;'39700
39040;27;39;BARRETAINE;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39041;27;39;BAUME LES MESSIEURS;BOURGOGNE FRANCHE COMTE;JURA;39210;39210;39210;'39210
39042;27;39;BAVERANS;BOURGOGNE FRANCHE COMTE;JURA;39100;39100;39100;'39100
39043;27;39;BEAUFORT ORBAGNA;BOURGOGNE FRANCHE COMTE;JURA;39190;39190;39190;'39190
39044;;;BEAUVOISIN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
39045;27;39;BEFFIA;BOURGOGNE FRANCHE COMTE;JURA;39270;39270;39270;'39270
39046;27;39;BELLECOMBE;BOURGOGNE FRANCHE COMTE;JURA;39310;39310;39310;'39310
39047;27;39;BELLEFONTAINE;BOURGOGNE FRANCHE COMTE;JURA;39400;39400;39400;'39400
39048;27;39;BELMONT;BOURGOGNE FRANCHE COMTE;JURA;39380;39380;39380;'39380
39049;27;39;BERSAILLIN;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39050;27;39;BESAIN;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39051;27;39;BIARNE;BOURGOGNE FRANCHE COMTE;JURA;39290;39290;39290;'39290
39052;27;39;BIEF DES MAISONS;BOURGOGNE FRANCHE COMTE;JURA;39150;39150;39150;'39150
39053;27;39;BIEF DU FOURG;BOURGOGNE FRANCHE COMTE;JURA;39250;39250;39250;'39250
39054;27;39;BIEFMORIN;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39055;27;39;BILLECUL;BOURGOGNE FRANCHE COMTE;JURA;39250;39250;39250;'39250
39056;27;39;BLETTERANS;BOURGOGNE FRANCHE COMTE;JURA;39140;39140;39140;'39140
39057;27;39;BLOIS SUR SEILLE;BOURGOGNE FRANCHE COMTE;JURA;39210;39210;39210;'39210
39058;27;39;BLYE;BOURGOGNE FRANCHE COMTE;JURA;39130;39130;39130;'39130
39059;27;39;BOIS D AMONT;BOURGOGNE FRANCHE COMTE;JURA;39220;39220;39220;'39220
39060;27;39;BOIS DE GAND;BOURGOGNE FRANCHE COMTE;JURA;39230;39230;39230;'39230
39061;27;39;BOISSIA;BOURGOGNE FRANCHE COMTE;JURA;39130;39130;39130;'39130
39062;27;39;BOISSIERE;BOURGOGNE FRANCHE COMTE;JURA;39240;39240;39240;'39240
39063;27;39;BONLIEU;BOURGOGNE FRANCHE COMTE;JURA;39130;39130;39130;'39130
39064;;;BONNAUD;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
39065;27;39;BONNEFONTAINE;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39066;27;39;BORNAY;BOURGOGNE FRANCHE COMTE;JURA;39570;39570;39570;'39570
39068;27;39;BOUCHOUX;BOURGOGNE FRANCHE COMTE;JURA;39370;39370;39370;'39370
39070;27;39;BOURG DE SIROD;BOURGOGNE FRANCHE COMTE;JURA;39300;39300;39300;'39300
39072;27;39;BRACON;BOURGOGNE FRANCHE COMTE;JURA;39110;39110;39110;'39110
39073;27;39;BRAINANS;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39074;27;39;BRANS;BOURGOGNE FRANCHE COMTE;JURA;39290;39290;39290;'39290
39075;;;BRERY;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
39076;27;39;BRETENIERE;BOURGOGNE FRANCHE COMTE;JURA;39700;39700;39700;'39700
39077;27;39;BRETENIERES;BOURGOGNE FRANCHE COMTE;JURA;39120;39120;39120;'39120
39078;27;39;BREVANS;BOURGOGNE FRANCHE COMTE;JURA;39100;39100;39100;'39100
39079;27;39;BRIOD;BOURGOGNE FRANCHE COMTE;JURA;39570;39570;39570;'39570
39080;27;39;BROISSIA;BOURGOGNE FRANCHE COMTE;JURA;39320;39320;39320;'39320
39081;27;39;BUVILLY;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39083;27;39;CENSEAU;BOURGOGNE FRANCHE COMTE;JURA;39250;39250;39250;'39250
39084;27;39;CERNANS;BOURGOGNE FRANCHE COMTE;JURA;39110;39110;39110;'39110
39085;27;39;CERNIEBAUD;BOURGOGNE FRANCHE COMTE;JURA;39250;39250;39250;'39250
39086;27;39;CERNON;BOURGOGNE FRANCHE COMTE;JURA;39240;39240;39240;'39240
39088;27;39;CESANCEY;BOURGOGNE FRANCHE COMTE;JURA;39570;39570;39570;'39570
39090;27;39;CHAINEE DES COUPIS;BOURGOGNE FRANCHE COMTE;JURA;39120;39120;39120;'39120
39091;27;39;CHALESMES;BOURGOGNE FRANCHE COMTE;JURA;39150;39150;39150;'39150
39092;27;39;CHAMBERIA;BOURGOGNE FRANCHE COMTE;JURA;39270;39270;39270;'39270
39093;27;39;CHAMBLAY;BOURGOGNE FRANCHE COMTE;JURA;39380;39380;39380;'39380
39094;27;39;CHAMOLE;BOURGOGNE FRANCHE COMTE;JURA;39800;39800;39800;'39800
39095;27;39;CHAMPAGNE SUR LOUE;BOURGOGNE FRANCHE COMTE;JURA;39600;39600;39600;'39600
39096;27;39;CHAMPAGNEY;BOURGOGNE FRANCHE COMTE;JURA;39290;39290;39290;'39290
39097;27;39;CHAMPAGNOLE;BOURGOGNE FRANCHE COMTE;JURA;39300;39300;39300;'39300
39099;27;39;CHAMPDIVERS;BOURGOGNE FRANCHE COMTE;JURA;39500;39500;39500;'39500
39100;27;39;CHAMPROUGIER;BOURGOGNE FRANCHE COMTE;JURA;39230;39230;39230;'39230
39101;27;39;CHAMPVANS;BOURGOGNE FRANCHE COMTE;JURA;39100;39100;39100;'39100
39102;27;39;CHANCIA;BOURGOGNE FRANCHE COMTE;JURA;1590;1590;1590;'01590
